Была запущена функция add_student Добавлена запись 2022-11-24 20:45:07.268296
Была запущена функция add_student Добавлена запись 2022-11-24 20:45:50.306913
Была запущена функция add_student Добавлена запись 2022-11-24 20:46:33.228948
Была запущена функция add_student Добавлена запись 2022-11-24 20:46:49.023084
Была запущена функция remove_student Удалена запись 2022-11-24 20:47:17.869253
Была запущена функция edit_student Изменена запись 2022-11-24 20:47:33.817174
